,test_run-1,test_run-2,test_run-3,test_run-4,test_run-5,test_run-6,test_run-7,test_run-8,test_run-9,test_run-10,test_run-11,test_run-12,test_run-13,test_run-14,test_run-15,test_run-16,test_run-17,test_run-18,test_run-19,test_run-20,test_run-21,test_run-22,test_run-23,test_run-24,test_run-25,test_run-26,test_run-27,test_run-28,test_run-29,test_run-30,test_run-31,test_run-32,test_run-33,test_run-34,test_run-35,test_run-36,test_run-37,test_run-38,test_run-39,test_run-40,test_run-41,test_run-42,test_run-43,test_run-44,test_run-45,test_run-46,test_run-47,test_run-48,test_run-49,test_run-50,test_run-51,test_run-52
"V_NewCapacity[ON,T_HDV_BT_DSL_HEV_N,2025]",-0.301935324,-0.422933216,0.146818461,-0.041899949,-0.27223403,-0.062261921,0.140607637,-0.440676785,-0.32150468,0.210234913,0.399671717,-0.369286185,0.305131496,-0.301935324,-0.14808353,-0.360630074,0.320272391,-0.015144512,0.450534088,-0.062065423,-0.035929875,-0.010660992,0.202938865,0.491151764,0.403656592,0.377680135,-0.221780807,-0.422933216,-0.293198238,-0.282144851,0.315297086,0.202026906,0.242968558,-0.380026285,0.351077503,-0.291992331,-0.375261198,0.149571372,0.392856858,0.474004778,0.351135039,0.213009921,-0.078682486,-0.172715041,-0.094667656,-0.01967929,0.188786583,0.379069554,-0.066858038,0.212347951,0.26289184,-0.21138754
"V_NewCapacity[ON,T_HDV_BT_DSL_PHEV_N,2050]",0.232412715,-0.293801462,-0.142965925,0.237978458,0.009827577,0.124890834,0.156307195,0.231806225,0.004097875,-0.279070253,0.258766308,0.362377723,-0.425492723,0.232412715,0.163064476,0.463252693,0.420713775,-0.217264656,0.046071765,0.173408141,-0.258418537,-0.495276786,0.356967011,-0.375588776,-0.099109511,-0.174253328,0.056697834,-0.293801462,0.180353588,-0.386739428,0.406737231,-0.012069166,-0.4293613,-0.042675906,-0.353694781,0.401584463,-0.302954999,-0.484956648,0.178603508,-0.430596978,0.038594798,0.101850893,-0.156371631,-0.34292145,-0.154447721,-0.092883341,-0.018312498,0.159611522,-0.230488869,0.030375409,0.24388642,0.042385013
"V_NewCapacity[ON,T_HDV_BT_DSL_PHEV_N,2045]",-0.213883619,-0.455089832,0.229249002,-0.454676153,0.229814155,0.423341601,-0.260761424,0.037597602,-0.223861521,-0.0118383,-0.38411304,-0.138203999,0.023516054,-0.213883619,-0.490264418,0.324507124,0.348045847,-0.235888179,0.295143691,-0.333437073,0.423248172,0.37092745,-0.328226959,-0.44512589,0.215090265,-0.105764916,-0.208708377,-0.455089832,0.089253407,0.027312315,0.31508575,-0.146004501,-0.168377569,-0.405639862,0.158151348,-0.038670648,-0.385832354,-0.237291106,0.001486669,-0.108482112,0.244639453,-0.101727705,-0.17595872,-0.385869612,0.415190691,-0.224366636,-0.28482925,-0.015123301,-0.434434621,-0.419073531,0.319208796,0.101748794
"V_NewCapacity[ON,T_HDV_BT_DSL_PHEV_N,2040]",0.200234008,0.297321004,-0.021013392,-0.389620798,0.068233089,-0.344818754,0.290991064,0.236565913,-0.094944218,-0.108902744,0.413294633,-0.163777716,0.270804254,0.200234008,0.404647275,0.364711052,0.15658533,-0.230455932,0.255988148,0.033898698,0.27859879,0.138511965,0.385563664,0.101574903,0.149612471,0.415258661,0.053646293,0.297321004,-0.269947304,0.268000789,0.280986728,-0.228162069,-0.284959984,-0.193086417,0.404050227,-0.484585327,0.056248758,0.429181254,-0.10112997,-0.056746072,0.360895659,-0.057949048,-0.007957633,0.419802655,0.172455965,0.127539053,-0.1264846,0.243431797,-0.108398672,0.064844139,0.377647108,0.05741999
"V_NewCapacity[ON,T_HDV_BT_DSL_PHEV_N,2035]",0.347281138,0.057146733,0.289817244,0.144459564,-0.39409062,0.22500772,0.037228337,-0.359383097,-0.010645908,0.298920524,-0.246057017,-0.469137271,0.333377238,0.347281138,0.209332841,-0.027256046,0.058309956,-0.093309911,0.408290589,-0.42098979,-0.353608034,-0.494725908,0.41111916,0.346080884,-0.195204967,-0.146502693,-0.351808723,0.057146733,-0.361865357,-0.375758774,0.181410063,0.475966209,-0.191026136,0.347475121,-0.305235914,0.055828659,0.110668748,0.099169032,-0.492242365,0.233512479,-0.152212889,0.260379035,0.188896037,0.016355678,-0.073198328,0.263962322,0.461539583,-0.444152714,-0.032056434,-0.060552976,-0.3926413,0.233900864
"V_NewCapacity[ON,T_HDV_BT_DSL_PHEV_N,2021]",-0.186963212,-0.362934948,0.068995054,0.439968086,0.084125702,-0.316555298,0.244241743,-0.193916203,0.296438153,0.032523824,-0.481367081,-0.441349598,-0.078544277,-0.186963212,-0.369592659,-0.279780516,-0.158166731,0.217011847,-0.481287506,0.106703213,-0.116406902,-0.488976751,-0.353680595,-0.195470158,0.027963344,-0.230362113,0.023819152,-0.362934948,0.217514159,-0.19956954,-0.356039605,-0.391014667,-0.088722385,-0.248917101,0.316256773,0.396375834,-0.271657278,0.219617439,0.157740413,0.112178185,0.354449825,0.324832083,-0.232521011,0.075219257,-0.032330958,-0.173567177,-0.496065625,0.333080951,0.305460146,-0.288485036,-0.247437707,-0.139717361
"V_NewCapacity[ON,T_HDV_BT_DSL_PHEV_N,2030]",-0.120678118,0.130464764,0.471933502,-0.036410816,-0.488781091,0.313640811,0.177213505,0.019804543,0.295727924,0.101873545,-0.125569702,0.420718076,0.174450085,-0.120678118,-0.442490744,0.49545281,0.447626943,0.050370873,-0.193256521,-0.428415849,0.110128813,-0.498038452,0.179712851,0.081099663,0.297650412,0.254872677,-0.234944885,0.130464764,0.009780654,-0.392727371,-0.467283069,0.343164928,-0.085657436,0.359028602,-0.325215393,0.178003217,-0.471000409,-0.399914008,-0.476953933,-0.260894808,0.28758586,-0.316579487,-0.261159583,-0.177704037,-0.136416129,0.413217054,0.079679106,0.168540869,0.400450261,-0.22685629,0.473741453,-0.224143983
"V_NewCapacity[ON,T_HDV_BT_DSL_PHEV_N,2025]",0.200456136,-0.004243733,-0.375249697,0.416063863,0.046074575,-0.133711492,-0.089265901,-0.012095463,-0.220509804,-0.215549819,0.234242057,-0.322030416,-0.44138617,0.200456136,0.41875905,-0.279505915,0.208667916,-0.262963529,0.068925152,-0.150368666,-0.348943126,0.136299446,0.382605502,0.239846327,0.479561292,-0.4383662,-0.477332862,-0.004243733,-0.20086752,0.472309875,0.311371048,-0.069381796,-0.49547994,0.329736915,-0.462769978,0.185433243,0.291655356,0.150014578,0.080593966,-0.21919228,0.399443682,-0.041038448,0.210879646,-0.392988496,0.101630751,-0.375102519,-0.485445503,-0.43915938,-0.314590975,0.429136221,0.292974766,-0.469172345
"V_NewCapacity[ON,T_HDV_BT_BEV_N,2050]",-0.001473485,-0.312139409,-0.266911108,-0.192436855,0.047749935,-0.094387556,-0.443041081,0.11938598,0.396884193,-0.103731621,-0.470252869,0.150174872,0.182817496,-0.001473485,0.419627105,0.487112896,0.096026575,0.347901905,0.31001015,0.396690153,0.154964393,0.005128497,-0.191477421,0.163504943,0.427380709,0.29958624,-0.000601381,-0.312139409,-0.119215612,0.168902816,0.208137655,-0.218869741,-0.225811671,0.338568789,-0.105580567,0.301437363,-0.105646518,-0.416790029,0.239038811,0.22611733,-0.179371055,-0.283692493,0.023989526,-0.179255479,0.140103155,-0.152061498,-0.443218128,0.223915279,-0.242122155,0.267240241,-0.474827251,-0.044880134
"V_NewCapacity[ON,T_HDV_BT_BEV_N,2045]",0.194876846,0.060680188,-0.475567784,0.239798609,-0.374266965,-0.43619545,0.091573847,0.448432798,0.467774028,-0.290152755,0.20448462,-0.124080854,0.080594466,0.194876846,0.364162288,0.099783707,0.009572386,0.119664785,-0.235305381,0.140324256,-0.476731691,0.485447218,0.367066064,0.195038291,-0.099568178,0.109973695,-0.262276408,0.060680188,0.359149739,-0.012271653,0.443293958,0.417173354,-0.470185141,0.286096896,0.233702302,-0.467385072,-0.066529632,0.071295831,-0.130266953,-0.35760595,-0.053796247,-0.437302799,-0.186200217,-0.18502537,0.444609082,-0.36567982,0.421301961,-0.148772434,-0.423890756,0.274113173,0.036339919,0.005182028
"V_NewCapacity[ON,T_HDV_BT_BEV_N,2040]",0.423943942,0.225433865,-0.247988867,0.215841635,-0.214882602,0.398244412,0.102086966,0.070080714,0.209407224,-0.36696691,0.014540436,0.20694029,-0.175362539,0.423943942,0.220729623,0.101073158,-0.439599736,0.184678292,-0.365883197,0.17489101,0.301897564,0.471084893,-0.432222837,-0.224367363,0.399253355,-0.258434562,0.266458946,0.225433865,-0.298776185,0.461459182,-0.278846207,-0.236265638,0.01093829,0.375913588,0.238232333,0.314399457,0.352242247,-0.311943134,0.079459318,0.25029013,0.31740778,-0.484941074,0.231200918,-0.349648851,-0.406646542,0.477800114,-0.211303542,0.23941977,0.405972003,-0.197767186,-0.162755381,-0.191648205
"V_NewCapacity[ON,T_HDV_BT_BEV_N,2035]",-0.383200433,-0.052328991,-0.01111415,0.219437815,0.224891739,0.113327431,0.012805517,-0.3040138,-0.1308721,-0.424798209,0.131593226,0.169109035,-0.123662758,-0.383200433,-0.182830763,0.203884905,-0.165614603,-0.047937379,0.44639117,-0.136251758,-0.056163726,-0.442957173,-0.442648544,-0.051647124,0.112296689,0.100043036,0.380728826,-0.052328991,0.475131225,0.331160811,0.486195876,-0.153768617,-0.417497362,0.013822558,0.016546276,0.317460194,0.335592753,-0.198425916,0.226849534,0.387005752,0.122889479,-0.294520203,0.373306796,-0.063351653,-0.320079914,0.201685012,-0.183959177,-0.486900169,-0.293378839,-0.17729052,-0.006455992,-0.063670189
"V_NewCapacity[ON,T_HDV_BT_BEV_N,2021]",-0.344058542,0.138525771,-0.471143847,0.497251696,0.039522088,-0.108891106,-0.101787897,0.235709939,-0.456211366,0.024357801,-0.27611203,-0.091288248,-0.072989397,-0.344058542,-0.103126318,0.286059583,-0.14161674,-0.04989849,0.30938867,0.398637183,-0.043593228,0.472728212,0.305344999,0.396262687,0.358455086,0.297856875,-0.437094847,0.138525771,-0.184830461,0.245797817,0.070875667,0.345917121,0.205081223,-0.445743935,0.11175253,0.025462039,-0.069804321,0.234928608,0.026550614,-0.181412256,-0.319548573,-0.137736893,-0.096580501,-0.211787307,-0.441012894,0.036014984,0.03822621,-0.09857449,0.30884801,-0.343465991,0.0849848,-0.478358376
"V_NewCapacity[ON,T_HDV_BT_BEV_N,2030]",0.434350537,0.272902571,0.315398753,-0.24706938,-0.201538304,0.035423024,-0.010746199,-0.052244142,-0.301708573,-0.444525504,-0.070752514,0.120883291,0.481923111,0.434350537,0.050631516,0.20269264,0.493488842,-0.088603325,-0.149972234,-0.481515678,-0.344165917,-0.498598885,0.380618763,0.437979402,-0.212724379,0.062877697,0.112438801,0.272902571,-0.215757214,-0.485757052,-0.381945719,-0.355374182,-0.284884877,-0.245614449,-0.444490522,0.328736172,-0.045445071,0.212828011,0.417291054,-0.206306221,-0.237385872,-0.376581522,-0.143345227,-0.020211733,0.235542586,0.398322183,-0.157267078,0.286656677,0.162646069,-0.263545929,0.010604508,-0.426678662
"V_NewCapacity[ON,T_HDV_BT_BEV_N,2025]",0.344082317,0.193996454,0.230982824,0.385857532,-0.238231353,0.160214021,0.091293365,0.237344799,-0.07115297,-0.262203136,-0.372692049,0.494511403,-0.402965627,0.344082317,0.245318282,-0.202689187,0.161582433,0.433807549,-0.001053392,0.298458941,0.337992609,-0.218411937,-0.134979399,0.423996884,0.252160145,-0.023508834,-0.199833848,0.193996454,0.111186866,-0.012738197,0.303204868,0.005978772,-0.151622845,-0.321311081,-0.147585946,0.032124887,0.358937368,-0.211557038,-0.197591379,0.198984408,-0.343541568,-0.158828563,-0.048392283,0.468855832,-0.240352416,-0.2998971,-0.009323484,-0.1473446,0.028466097,0.227620586,0.1927511,-0.461777705
"V_NewCapacity[ON,T_HDV_BIC_GSL_N,2050]",-0.428779463,-0.418150349,0.445048972,-0.29938081,0.106749981,-0.088116127,-0.344025081,0.36612279,-0.20229026,-0.468602791,0.19387209,-0.272354279,-0.120701793,-0.428779463,0.110284096,-0.033378412,-0.126814521,0.032279376,-0.151224501,0.216949983,0.483315985,-0.310082669,0.177763305,0.428628222,0.480668024,-0.202045478,0.004990979,-0.418150349,0.374580921,-0.114758293,-0.152428218,0.131966955,0.084865598,0.419524316,0.169445548,0.382697321,-0.118502082,-0.191267268,0.326946871,-0.248310505,0.195380058,-0.200003392,0.389600949,0.438965782,-0.118285827,-0.015815657,-0.01620927,-0.393961582,-0.151826986,0.106788996,0.27456368,-0.475430656
"V_NewCapacity[ON,T_HDV_BIC_GSL_N,2045]",0.457504173,0.468827962,-0.389460377,-0.09520228,0.146810316,0.134697112,-0.447309494,-0.387777767,-0.165465672,-0.115390745,0.27268945,0.010356144,-0.169755336,0.457504173,-0.14808993,-0.289012833,-0.277768918,-0.132471269,-0.16191184,0.266318838,0.132579336,0.463315621,-0.146709229,-0.391749642,0.071090072,0.468855866,0.463935007,0.468827962,-0.067926268,0.264991497,-0.292940159,-0.027369954,0.192374678,-0.114377064,-0.269963136,0.018683188,0.00451143,0.291822949,-0.278664578,0.497534798,-0.435052954,-0.230057445,-0.377105929,0.028076702,0.404439975,-0.482860141,-0.084121133,-0.42371173,-0.184899457,0.017999874,-0.224160175,0.319082165
"V_NewCapacity[ON,T_HDV_BIC_GSL_N,2040]",0.33749782,0.275338345,-0.180570356,0.47045989,-0.342706901,0.200091503,0.469313698,-0.421323615,0.176978843,-0.42562785,-0.361704331,0.117804735,0.350642712,0.33749782,0.015595861,-0.302940588,-0.285101349,0.436745237,-0.281920866,-0.375276976,0.235269387,-0.239444242,0.287061331,0.280382733,-0.102709951,-0.327555112,-0.025126816,0.275338345,0.342356642,0.428933139,0.02824102,-0.034108461,0.289926364,-0.345469865,-0.279202126,-0.131342898,-0.120117754,-0.42914189,-0.150568188,0.158606689,-0.283103172,-0.309440507,-0.118387897,0.43570204,0.20554328,-0.164662991,-0.261073962,0.410212214,-0.075334778,-0.424427363,-0.197024434,-0.213170712
"V_NewCapacity[ON,T_HDV_BIC_GSL_N,2035]",-0.182673799,-0.347897929,0.232408631,0.274127125,0.260047085,-0.354074753,-0.445536894,0.339180166,-0.478372103,0.104144811,-0.293885598,0.093036468,0.280628959,-0.182673799,-0.424221045,-0.31684064,-0.231623302,-0.461498047,0.149420867,0.179073207,-0.237439099,0.126945743,-0.214188115,0.36144327,0.392239885,0.408143736,0.010106593,-0.347897929,-0.056573698,-0.124652755,-0.083198747,-0.327082502,-0.412573784,-0.236914485,0.404122478,0.320477704,-0.000277367,0.035399033,0.164041904,-0.3174305,-0.01381155,0.290306275,0.164598725,0.05184126,0.403870722,-0.070396856,-0.420809804,-0.382043345,-0.488845675,-0.155874089,-0.172639429,0.371218029
"V_NewCapacity[ON,T_HDV_BIC_GSL_N,2021]",-0.338797509,0.177868241,-0.344679282,0.126508631,-0.070540758,0.42724137,0.33052175,0.272067769,0.130600799,0.166246115,0.060556294,0.152496088,0.239868059,-0.338797509,-0.371543827,-0.458829574,0.208168369,-0.276012613,-0.240355116,0.415727394,0.227624797,-0.162905908,-0.083103482,0.106144965,-0.062653739,0.389320255,-0.05358763,0.177868241,0.335939487,0.468767741,0.118243962,-0.475221828,-0.186148611,0.283838959,0.015421114,-0.493958168,-0.278941041,0.323938097,0.043598722,-0.215193756,-0.35421572,0.28888827,-0.298936097,-0.498176104,-0.130718565,-0.178813689,-0.102964963,-0.361472888,0.286847149,-0.126684344,-0.158134202,-0.137967426
"V_NewCapacity[ON,T_HDV_BIC_GSL_N,2030]",0.043240452,0.466900768,0.454102819,-0.004735894,-0.360465212,-0.000664854,-0.323403078,0.488105753,0.394020084,-0.235038806,0.426758627,-0.207929332,0.443543344,0.043240452,-0.052133885,-0.422933767,0.315293875,0.458502051,0.007687268,0.212786453,0.122726506,-0.264349064,0.061008799,0.178187931,0.478799464,-0.062037102,0.186889616,0.466900768,-0.142097831,-0.215253336,-0.119497345,0.131682665,-0.491379301,-0.253499138,0.24925268,0.31399513,-0.411711058,0.171883234,-0.347315284,-0.229821856,0.345574723,-0.126493482,-0.117610048,0.130964595,-0.265958311,-0.180948898,-0.123431848,-0.09197989,-0.142311226,0.411382236,-0.176006912,0.379025375
"V_NewCapacity[ON,T_HDV_BIC_GSL_N,2025]",0.244131136,-0.458067532,-0.180336641,0.302435143,-0.144304019,0.445587161,-0.497699122,0.20616148,-0.103726118,0.197525843,0.233189725,-0.22525127,-0.154958386,0.244131136,-0.393007221,0.122503488,0.442818965,0.364904325,-0.166154843,-0.158704686,0.314969476,0.487384795,-0.327988189,-0.191679233,0.263070015,-0.418115184,-0.386664003,-0.458067532,0.36247579,0.486480442,0.334807557,0.482926768,0.143989248,0.00036949,0.453000264,-0.15007888,-0.297841,0.281068197,0.152472172,0.147261973,-0.383950643,-0.094603095,0.36021587,0.026431146,-0.436337809,-0.314182732,-0.403930693,0.249240674,-0.116486917,0.497076616,0.026080569,-0.033041939
"V_NewCapacity[ON,T_HDV_BIC_DSL_N,2050]",0.005057924,-0.37787865,0.341159542,0.231084924,-0.294886659,0.4310076,-0.158893853,-0.265054273,0.228256658,0.01327113,-0.219829653,-0.07198256,0.076931893,0.005057924,-0.429690443,-0.107988325,0.182059908,0.248464875,-0.017445338,-0.279364429,0.311768968,0.162524288,0.445799964,0.455083062,-0.11212493,0.380884419,-0.268685891,-0.37787865,0.285034257,-0.354907142,0.009472465,-0.052685971,-0.355046261,-0.125754439,0.454838158,0.402764669,-0.328743508,-0.493526449,-0.159423458,0.267311391,-0.29553274,0.232064939,-0.027325207,-0.236498579,-0.386874903,-0.129240084,0.000107604,0.002858081,-0.458461312,-0.36280071,0.459292103,0.430173282
"V_NewCapacity[ON,T_HDV_BIC_DSL_N,2045]",-0.388529121,-0.497591044,-0.246464222,0.045928769,0.306598652,-0.312918495,0.258471872,0.419285616,-0.202121942,0.023803176,-0.0792287,-0.254733814,0.436573361,-0.388529121,-0.412384423,0.079636532,-0.423852248,0.38893871,-0.427876083,0.218057809,0.065045491,0.063955988,0.376769258,-0.036712914,0.198604321,0.482362757,-0.202185858,-0.497591044,-0.234274331,-0.131861496,0.349667496,0.287691102,0.142409087,0.338077112,0.147802712,0.216866711,0.463538268,-0.138738159,-0.354406304,0.159840587,0.001769028,0.265258049,-0.45424737,0.39431324,-0.212245226,0.143642642,0.043843095,-0.086458636,0.163333762,0.026472205,0.393975154,-0.047137729
"V_NewCapacity[ON,T_HDV_BIC_DSL_N,2040]",0.05386714,-0.202699675,-0.278405441,0.494248852,-0.473278422,-0.420705164,0.269348671,-0.090786043,-0.147915442,-0.143688593,0.398441067,0.134429538,-0.093346474,0.05386714,0.06654548,0.348320355,0.323136003,0.231135527,-0.288838562,-0.444235475,0.120229126,-0.285142711,-0.239657673,-0.114202501,-0.348253034,0.186546848,0.241654134,-0.202699675,-0.34650238,0.323018031,-0.283546556,-0.292554244,-0.428077834,-0.448865912,-0.410282693,0.269649868,0.409462147,-0.213007208,0.442245694,0.164211856,-0.05243974,-0.045264047,-0.170632356,-0.314784444,0.208792996,-0.187606964,-0.395444304,-0.382351747,0.08794561,-0.109521803,-0.342708521,0.183650689
"V_NewCapacity[ON,T_HDV_BIC_DSL_N,2035]",-0.28220484,0.264187838,0.190271511,-0.47990571,0.454829551,-0.357685467,-0.417327304,-0.384597179,0.335040181,0.396562003,-0.193588648,0.078700567,0.420660689,-0.28220484,0.475815591,0.355903863,-0.072723363,0.065900109,0.18175309,0.151689185,-0.351891702,-0.270351084,-0.361456178,-0.205167235,-0.191762575,0.44689487,-0.446177549,0.264187838,0.195251598,-0.376337985,-0.286089559,-0.098847742,-0.195216492,0.144043701,-0.093081653,0.133632252,0.234221975,0.369219716,0.423958885,0.119890129,-0.470684306,0.247519031,0.254751471,-0.361871199,-0.19149576,-0.070173742,0.427664836,0.194853418,0.408130101,-0.159732974,0.191787005,-0.337882382
"V_NewCapacity[ON,T_HDV_BIC_DSL_N,2021]",-0.18718013,-0.451592097,-0.262879481,0.429663206,-0.206749108,0.443404603,-0.149477229,0.213942446,-0.080085224,-0.226828923,0.022234689,0.164357778,0.087752444,-0.18718013,0.264927741,0.398815652,0.286416151,-0.104048069,-0.010698257,-0.127283783,0.471594917,-0.402220295,0.420888151,0.368960255,0.024569572,-0.440910553,-0.397085695,-0.451592097,-0.322924956,0.087040359,0.416573602,-0.283134441,0.407885419,0.156525429,0.045935927,-0.135424101,-0.33321768,-0.416665637,0.019860779,0.481695995,-0.058366587,-0.049791838,-0.485903327,-0.285323431,0.200146876,-0.401473094,-0.119753918,0.230849021,-0.160306884,-0.325835836,0.266909133,-0.104489359
"V_NewCapacity[ON,T_HDV_BIC_DSL_N,2030]",-0.070024517,0.452792968,0.115128784,-0.080471001,-0.233370865,-0.34320225,0.139674014,0.163661375,0.007150348,-0.136663296,0.465007148,0.362312284,0.055385472,-0.070024517,-0.006347163,-0.043504551,0.163350736,0.371342127,0.258222057,0.236365269,0.430834552,0.406638241,-0.227380612,0.045411909,-0.332104919,0.053208321,0.002968754,0.452792968,-0.415884123,-0.208958708,-0.290456609,-0.078746248,0.421965886,-0.102523714,0.166424346,-0.143934016,0.001280035,0.48251068,0.028174593,-0.434279087,-0.470877083,0.293783665,-0.32183958,0.459614279,0.168241603,0.054048348,-0.151070232,0.194382291,-0.090220484,-0.322142552,-0.113300067,0.217279044
"V_NewCapacity[ON,T_HDV_BIC_DSL_N,2025]",-0.11140318,0.438571395,-0.247920506,0.351014228,-0.47438633,-0.186390667,0.317141714,-0.327551423,-0.101777558,0.125420011,0.44677945,-0.25577506,-0.150243035,-0.11140318,0.121024688,0.172728183,0.397017086,0.445207755,-0.131051041,-0.45095759,-0.332197567,-0.017375761,0.339839874,-0.352479826,-0.384727219,0.439375266,0.084127027,0.438571395,0.481555159,-0.49886475,-0.134981196,-0.477509088,-0.319884839,0.097311918,-0.322064887,0.228292788,-0.340165343,-0.387962458,-0.086084675,-0.438425973,0.163732347,0.073084789,0.02790143,0.202470483,0.078118102,0.042080808,-0.151443339,-0.182799028,0.21304113,-0.124769168,-0.212430957,-0.397488149
"V_NewCapacity[ON,T_HDV_BIC_DSL_HEV_N,2050]",-0.107640871,0.067738422,-0.220878901,-0.186596739,0.143741794,0.398658048,0.102756485,0.086415021,0.497031539,-0.174701026,0.308128958,0.303046584,-0.194546015,-0.107640871,0.295019102,0.208194666,0.355619275,-0.144361027,-0.169049925,0.39652034,-0.250422501,0.484865004,-0.464184123,-0.303885071,-0.236980069,0.033799741,0.35468274,0.067738422,-0.055471705,0.317116045,0.420379585,0.005157306,0.086263923,-0.197259326,0.38324119,-0.477458562,0.314520457,-0.179009304,0.478518641,-0.409132134,0.190682463,0.360566468,0.427313038,-0.264347239,-0.051303611,-0.292513187,-0.337188641,0.251090218,0.4802061,-0.000268911,0.158712157,-0.386249595
